N,Min,Max,Random Number,Steps
10000,1,50000,20292,35
10000,1,50000,8395,65
10000,1,50000,13344,138
10000,1,50000,32725,67
10000,1,50000,29508,103
10000,1,50000,7743,114
10000,1,50000,12967,107
10000,1,50000,1493,21
10000,1,50000,10701,47
10000,1,50000,14664,45
10000,1,50000,23773,51
10000,1,50000,28541,196
10000,1,50000,9524,78
10000,1,50000,19003,154
10000,1,50000,7124,75
10000,1,50000,27500,90
10000,1,50000,23593,82
10000,1,50000,9553,104
10000,1,50000,2540,32
10000,1,50000,9554,104
10000,1,50000,6962,57
10000,1,50000,13904,32
10000,1,50000,12266,50
10000,1,50000,24239,188
10000,1,50000,19032,79
10000,1,50000,32615,178
10000,1,50000,6218,36
10000,1,50000,1245,88
10000,1,50000,15135,102
10000,1,50000,32601,160
10000,1,50000,11479,174
10000,1,50000,26704,139
10000,1,50000,4796,72
10000,1,50000,17118,79
10000,1,50000,4728,59
10000,1,50000,31005,178
10000,1,50000,9347,60
10000,1,50000,9542,104
10000,1,50000,30541,85
10000,1,50000,11449,130
10000,1,50000,20639,118
10000,1,50000,1119,88
10000,1,50000,1786,73
10000,1,50000,28931,165
10000,1,50000,15109,133
10000,1,50000,27545,59
10000,1,50000,31043,134
10000,1,50000,20613,149
10000,1,50000,28331,227
10000,1,50000,31336,54
10000,1,50000,28378,59
10000,1,50000,11255,60
10000,1,50000,16628,66
10000,1,50000,2538,40
10000,1,50000,4212,82
10000,1,50000,11525,37
10000,1,50000,2415,120
10000,1,50000,21962,43
10000,1,50000,9250,34
10000,1,50000,22099,69
10000,1,50000,450,53
10000,1,50000,11364,81
10000,1,50000,3295,136
10000,1,50000,21693,69
10000,1,50000,25057,113
10000,1,50000,27177,201
10000,1,50000,26725,95
10000,1,50000,30179,134
10000,1,50000,3204,61
10000,1,50000,17477,48
10000,1,50000,16198,66
10000,1,50000,26597,170
10000,1,50000,24535,126
10000,1,50000,9856,29
10000,1,50000,31543,85
10000,1,50000,9835,166
10000,1,50000,32371,54
10000,1,50000,10338,55
10000,1,50000,6063,142
10000,1,50000,14569,58
10000,1,50000,9357,60
10000,1,50000,23963,95
10000,1,50000,16561,159
10000,1,50000,9761,47
10000,1,50000,23917,56
10000,1,50000,1442,47
10000,1,50000,21477,74
10000,1,50000,16617,190
10000,1,50000,11554,143
10000,1,50000,24219,219
10000,1,50000,30702,178
10000,1,50000,12846,125
10000,1,50000,629,38
10000,1,50000,8062,96
10000,1,50000,15864,53
10000,1,50000,25657,77
10000,1,50000,1307,176
10000,1,50000,23926,144
10000,1,50000,400,27
10000,1,50000,13105,138
10000,1,50000,5167,178
10000,1,50000,24711,51
10000,1,50000,31417,103
10000,1,50000,1761,104
10000,1,50000,2271,63
10000,1,50000,11124,130
10000,1,50000,13884,107
10000,1,50000,14780,208
10000,1,50000,4453,139
10000,1,50000,15072,133
10000,1,50000,26687,69
10000,1,50000,28958,46
10000,1,50000,14393,71
10000,1,50000,16307,115
10000,1,50000,19737,74
10000,1,50000,19157,123
10000,1,50000,27524,121
10000,1,50000,22719,43
10000,1,50000,3173,79
10000,1,50000,992,111
10000,1,50000,6360,106
10000,1,50000,4004,144
10000,1,50000,21077,56
10000,1,50000,31862,54
10000,1,50000,12575,156
10000,1,50000,7408,132
10000,1,50000,4938,134
10000,1,50000,15691,53
10000,1,50000,10450,86
10000,1,50000,14219,195
10000,1,50000,11681,68
10000,1,50000,25102,157
10000,1,50000,18540,92
10000,1,50000,29523,134
10000,1,50000,24015,69
10000,1,50000,3382,136
10000,1,50000,24861,64
10000,1,50000,29443,165
10000,1,50000,14512,58
10000,1,50000,18686,61
10000,1,50000,14786,58
10000,1,50000,29017,183
10000,1,50000,8220,39
10000,1,50000,31150,72
10000,1,50000,18453,154
10000,1,50000,25976,51
10000,1,50000,26044,77
10000,1,50000,17693,79
10000,1,50000,2593,40
10000,1,50000,18059,185
10000,1,50000,4123,95
10000,1,50000,4980,90
10000,1,50000,5114,134
10000,1,50000,12971,50
10000,1,50000,30208,41
10000,1,50000,3380,43
10000,1,50000,9642,21
10000,1,50000,32003,147
10000,1,50000,9212,60
10000,1,50000,14971,71
10000,1,50000,23918,56
10000,1,50000,26417,46
10000,1,50000,16447,190
10000,1,50000,10115,73
10000,1,50000,23075,144
10000,1,50000,2544,58
10000,1,50000,24751,188
10000,1,50000,12907,76
10000,1,50000,25083,113
10000,1,50000,12532,125
10000,1,50000,1852,130
10000,1,50000,26170,139
10000,1,50000,24948,64
10000,1,50000,11798,50
10000,1,50000,14445,71
10000,1,50000,1825,42
10000,1,50000,22155,69
10000,1,50000,26545,95
10000,1,50000,24639,95
10000,1,50000,13312,19
10000,1,50000,31788,54
10000,1,50000,9804,135
10000,1,50000,31024,54
10000,1,50000,16684,128
10000,1,50000,18926,61
10000,1,50000,25977,201
10000,1,50000,10647,55
10000,1,50000,12400,156
10000,1,50000,7165,101
10000,1,50000,11260,161
10000,1,50000,19254,48
10000,1,50000,27217,90
10000,1,50000,5975,49
10000,1,50000,12080,68
10000,1,50000,4370,108
10000,1,50000,7318,132
10000,1,50000,7740,145
10000,1,50000,17831,53
10000,1,50000,16259,40
10000,1,50000,25096,38
10000,1,50000,26847,214
10000,1,50000,27921,90
10000,1,50000,10887,117
10000,1,50000,6007,41
10000,1,50000,5730,28
10000,1,50000,26463,139
10000,1,50000,28251,134
10000,1,50000,509,48
10000,1,50000,18945,92
10000,1,50000,13096,45
10000,1,50000,5709,28
10000,1,50000,10887,117
10000,1,50000,10382,73
10000,1,50000,25419,56
10000,1,50000,9676,60
10000,1,50000,4752,77
10000,1,50000,18973,61
10000,1,50000,6614,75
10000,1,50000,14273,50
10000,1,50000,9776,42
10000,1,50000,29696,28
10000,1,50000,10790,161
10000,1,50000,10274,55
10000,1,50000,3926,82
10000,1,50000,12022,42
10000,1,50000,9808,42
10000,1,50000,31683,103
10000,1,50000,20049,92
10000,1,50000,3487,131
10000,1,50000,23488,51
10000,1,50000,31344,85
10000,1,50000,15254,84
10000,1,50000,14131,102
10000,1,50000,800,28
10000,1,50000,12090,94
10000,1,50000,22205,69
10000,1,50000,2676,71
10000,1,50000,10108,179
10000,1,50000,17166,79
10000,1,50000,1740,29
10000,1,50000,27873,90
10000,1,50000,2211,94
10000,1,50000,25996,139
10000,1,50000,12216,156
10000,1,50000,6701,137
10000,1,50000,31952,54
10000,1,50000,14357,71
10000,1,50000,16681,115
10000,1,50000,2031,63
10000,1,50000,5513,98
10000,1,50000,28454,51
10000,1,50000,8830,171
10000,1,50000,12699,200
10000,1,50000,3016,66
10000,1,50000,7653,83
10000,1,50000,8209,39
10000,1,50000,24753,64
10000,1,50000,14169,58
10000,1,50000,24570,157
10000,1,50000,15804,76
10000,1,50000,17716,141
10000,1,50000,5507,129
10000,1,50000,21920,131
10000,1,50000,4764,51
10000,1,50000,29278,152
10000,1,50000,8938,47
10000,1,50000,9724,166
10000,1,50000,4628,33
10000,1,50000,5010,90
10000,1,50000,3252,43
10000,1,50000,31661,103
10000,1,50000,26133,139
10000,1,50000,28050,108
10000,1,50000,31979,98
10000,1,50000,12196,125
10000,1,50000,16029,45
10000,1,50000,32754,72
10000,1,50000,1570,122
10000,1,50000,5686,173
10000,1,50000,14974,71
10000,1,50000,23245,51
10000,1,50000,29276,134
10000,1,50000,8815,52
10000,1,50000,19809,136
10000,1,50000,31926,98
10000,1,50000,31017,178
10000,1,50000,21418,74
10000,1,50000,18186,141
10000,1,50000,19697,74
10000,1,50000,8466,202
10000,1,50000,8542,171
10000,1,50000,24542,157
10000,1,50000,1508,65
10000,1,50000,20535,149
10000,1,50000,22843,131
10000,1,50000,28322,59
10000,1,50000,9160,153
10000,1,50000,20535,149
10000,1,50000,9078,184
10000,1,50000,11141,68
10000,1,50000,11172,112
10000,1,50000,18768,123
10000,1,50000,8545,127
10000,1,50000,9313,109
10000,1,50000,24188,95
10000,1,50000,30920,147
10000,1,50000,23102,144
10000,1,50000,17982,141
10000,1,50000,11461,29
10000,1,50000,9867,73
10000,1,50000,27221,64
10000,1,50000,8216,39
10000,1,50000,32285,72
10000,1,50000,7701,52
10000,1,50000,10308,29
10000,1,50000,17122,27
10000,1,50000,8505,83
10000,1,50000,11922,50
10000,1,50000,13463,45
10000,1,50000,25290,157
10000,1,50000,30751,103
10000,1,50000,30276,134
10000,1,50000,10136,34
10000,1,50000,7615,57
10000,1,50000,13461,45
10000,1,50000,32038,46
10000,1,50000,20840,105
10000,1,50000,2864,35
10000,1,50000,14553,71
10000,1,50000,25295,95
10000,1,50000,16463,53
10000,1,50000,30999,178
10000,1,50000,28818,77
10000,1,50000,9112,60
10000,1,50000,337,112
10000,1,50000,31287,147
10000,1,50000,13831,89
10000,1,50000,14593,45
10000,1,50000,20226,136
10000,1,50000,10657,86
10000,1,50000,6031,93
10000,1,50000,6481,168
10000,1,50000,8859,78
10000,1,50000,18301,123
10000,1,50000,4424,139
10000,1,50000,23165,113
10000,1,50000,23372,82
10000,1,50000,4871,46
10000,1,50000,3852,51
10000,1,50000,31819,98
10000,1,50000,28628,103
10000,1,50000,1496,47
10000,1,50000,19105,105
10000,1,50000,7607,83
10000,1,50000,24144,69
10000,1,50000,21607,131
10000,1,50000,23088,51
10000,1,50000,8598,65
10000,1,50000,20048,136
10000,1,50000,22479,61
10000,1,50000,761,33
10000,1,50000,1657,73
10000,1,50000,6448,23
10000,1,50000,17619,79
10000,1,50000,9284,34
10000,1,50000,30164,134
10000,1,50000,11430,174
10000,1,50000,21535,100
10000,1,50000,20123,149
10000,1,50000,20064,136
10000,1,50000,31639,77
10000,1,50000,16336,53
10000,1,50000,23350,82
10000,1,50000,11709,174
10000,1,50000,28975,108
10000,1,50000,14903,164
10000,1,50000,6071,155
10000,1,50000,15708,84
10000,1,50000,6704,44
10000,1,50000,16858,159
10000,1,50000,23064,144
10000,1,50000,18076,92
10000,1,50000,30858,54
10000,1,50000,30396,59
10000,1,50000,4321,170
10000,1,50000,21043,105
10000,1,50000,13613,63
10000,1,50000,21727,100
10000,1,50000,9118,153
10000,1,50000,22224,131
10000,1,50000,9243,91
10000,1,50000,30726,178
10000,1,50000,14224,151
10000,1,50000,15103,115
10000,1,50000,20161,87
10000,1,50000,19647,105
10000,1,50000,11427,174
10000,1,50000,11852,37
10000,1,50000,30855,147
10000,1,50000,21153,149
10000,1,50000,26272,33
10000,1,50000,7595,132
10000,1,50000,20902,87
10000,1,50000,21459,48
10000,1,50000,13988,107
10000,1,50000,18199,123
10000,1,50000,19513,123
10000,1,50000,13774,169
10000,1,50000,30929,209
10000,1,50000,12410,156
10000,1,50000,18328,154
10000,1,50000,18275,35
10000,1,50000,14915,71
10000,1,50000,1485,47
10000,1,50000,1505,39
10000,1,50000,12287,156
10000,1,50000,31557,103
10000,1,50000,8832,21
10000,1,50000,8151,158
10000,1,50000,25646,51
10000,1,50000,25029,126
10000,1,50000,18972,61
10000,1,50000,27376,152
10000,1,50000,17246,79
10000,1,50000,28678,77
10000,1,50000,21543,74
10000,1,50000,1449,140
10000,1,50000,17126,128
10000,1,50000,5013,134
10000,1,50000,20296,136
10000,1,50000,32285,72
10000,1,50000,19014,53
10000,1,50000,8318,52
10000,1,50000,24491,188
10000,1,50000,18134,48
10000,1,50000,9392,122
10000,1,50000,3263,74
10000,1,50000,23719,82
10000,1,50000,28131,59
10000,1,50000,11208,99
10000,1,50000,32765,160
10000,1,50000,29086,165
10000,1,50000,18986,79
10000,1,50000,4009,157
10000,1,50000,2934,141
10000,1,50000,17957,92
10000,1,50000,4864,28
10000,1,50000,24616,38
10000,1,50000,7735,83
10000,1,50000,29029,72
10000,1,50000,5623,59
10000,1,50000,15196,71
10000,1,50000,2447,133
10000,1,50000,15553,84
10000,1,50000,32503,98
10000,1,50000,17758,172
10000,1,50000,10691,161
10000,1,50000,31162,85
10000,1,50000,26257,77
10000,1,50000,19789,123
10000,1,50000,1795,68
10000,1,50000,28431,59
10000,1,50000,6799,119
10000,1,50000,17301,141
10000,1,50000,669,69
10000,1,50000,8488,127
10000,1,50000,21712,56
10000,1,50000,25969,139
10000,1,50000,25713,25
10000,1,50000,31156,85
10000,1,50000,21587,118
10000,1,50000,16815,66
10000,1,50000,23717,188
10000,1,50000,4754,51
10000,1,50000,3217,74
10000,1,50000,31412,85
10000,1,50000,19866,43
10000,1,50000,10221,60
10000,1,50000,24336,113
10000,1,50000,27071,95
10000,1,50000,29214,165
10000,1,50000,30124,64
10000,1,50000,4917,41
10000,1,50000,1906,29
10000,1,50000,13283,94
10000,1,50000,1033,155
10000,1,50000,90,17
10000,1,50000,15758,146
10000,1,50000,17967,185
10000,1,50000,10111,86
10000,1,50000,7712,26
10000,1,50000,1534,60
10000,1,50000,22742,82
10000,1,50000,14314,102
10000,1,50000,28422,59
10000,1,50000,31511,129
10000,1,50000,30566,33
10000,1,50000,17130,27
10000,1,50000,31035,147
10000,1,50000,15646,84
10000,1,50000,26785,121
10000,1,50000,15752,27
10000,1,50000,16817,66
10000,1,50000,20746,43
10000,1,50000,8752,34
10000,1,50000,31004,178
10000,1,50000,32115,54
10000,1,50000,23692,38
10000,1,50000,9365,60
10000,1,50000,24430,157
10000,1,50000,27960,59
10000,1,50000,25421,56
10000,1,50000,21346,56
10000,1,50000,14875,164
10000,1,50000,5944,98
10000,1,50000,26999,183
10000,1,50000,7592,39
10000,1,50000,2362,58
10000,1,50000,21310,149
10000,1,50000,8054,70
10000,1,50000,2739,40
10000,1,50000,11584,24
10000,1,50000,23807,126
10000,1,50000,31488,54
10000,1,50000,32500,67
10000,1,50000,26657,69
10000,1,50000,24746,126
10000,1,50000,24914,64
10000,1,50000,19775,242
10000,1,50000,31160,85
10000,1,50000,13760,107
10000,1,50000,18109,40
10000,1,50000,26679,170
10000,1,50000,23401,144
10000,1,50000,15398,133
10000,1,50000,26466,46
10000,1,50000,18438,48
10000,1,50000,24325,64
10000,1,50000,3961,51
10000,1,50000,32058,46
10000,1,50000,22609,87
10000,1,50000,13549,45
10000,1,50000,1185,150
10000,1,50000,5977,49
10000,1,50000,618,25
10000,1,50000,7547,114
10000,1,50000,9641,73
10000,1,50000,30323,85
10000,1,50000,10184,34
10000,1,50000,18845,61
10000,1,50000,8141,158
10000,1,50000,4767,103
10000,1,50000,8373,127
10000,1,50000,11971,94
10000,1,50000,22485,87
10000,1,50000,11867,73
10000,1,50000,4935,196
10000,1,50000,20988,87
10000,1,50000,6306,62
10000,1,50000,6864,106
10000,1,50000,13969,107
10000,1,50000,20059,118
10000,1,50000,4103,157
10000,1,50000,4440,33
10000,1,50000,22042,162
10000,1,50000,6816,18
10000,1,50000,3546,56
10000,1,50000,17982,141
10000,1,50000,10639,55
10000,1,50000,21012,30
10000,1,50000,14666,45
10000,1,50000,6341,80
10000,1,50000,21684,118
10000,1,50000,1205,18
10000,1,50000,12402,37
10000,1,50000,1131,36
10000,1,50000,9120,109
10000,1,50000,21139,56
10000,1,50000,17967,185
10000,1,50000,14190,58
10000,1,50000,22314,131
10000,1,50000,22138,100
10000,1,50000,21039,224
10000,1,50000,29328,46
10000,1,50000,5535,129
10000,1,50000,9169,153
10000,1,50000,18251,61
10000,1,50000,5655,111
10000,1,50000,21430,193
10000,1,50000,23490,82
10000,1,50000,1047,124
10000,1,50000,25,23
10000,1,50000,18885,123
10000,1,50000,7580,176
10000,1,50000,4535,90
10000,1,50000,8182,127
10000,1,50000,18740,61
10000,1,50000,22133,100
10000,1,50000,17652,48
10000,1,50000,25382,82
10000,1,50000,1586,78
10000,1,50000,13331,94
10000,1,50000,30095,46
10000,1,50000,24373,38
10000,1,50000,10664,117
10000,1,50000,16141,71
10000,1,50000,16340,53
10000,1,50000,23819,144
10000,1,50000,16235,66
10000,1,50000,24621,157
10000,1,50000,1139,57
10000,1,50000,10609,29
10000,1,50000,21686,162
10000,1,50000,21785,69
10000,1,50000,6796,62
10000,1,50000,20177,136
10000,1,50000,23255,175
10000,1,50000,22578,206
10000,1,50000,26633,170
10000,1,50000,7229,119
10000,1,50000,8744,34
10000,1,50000,32701,147
10000,1,50000,21552,69
10000,1,50000,7603,31
10000,1,50000,321,24
10000,1,50000,6209,155
10000,1,50000,18552,61
10000,1,50000,27040,46
10000,1,50000,31852,253
10000,1,50000,32303,98
10000,1,50000,13212,76
10000,1,50000,26530,77
10000,1,50000,346,32
10000,1,50000,15048,40
10000,1,50000,17135,53
10000,1,50000,29842,134
10000,1,50000,2836,35
10000,1,50000,26684,183
10000,1,50000,17903,97
10000,1,50000,1986,94
10000,1,50000,16947,58
10000,1,50000,8463,39
10000,1,50000,28700,77
10000,1,50000,15747,146
10000,1,50000,27988,121
10000,1,50000,32449,160
10000,1,50000,27915,90
10000,1,50000,27371,183
10000,1,50000,17863,97
10000,1,50000,27566,152
10000,1,50000,31414,85
10000,1,50000,7893,52
10000,1,50000,1159,57
10000,1,50000,19507,123
10000,1,50000,32278,191
10000,1,50000,13352,138
10000,1,50000,15215,115
10000,1,50000,17170,172
10000,1,50000,17908,92
10000,1,50000,22877,82
10000,1,50000,20138,43
10000,1,50000,5400,116
10000,1,50000,28668,196
10000,1,50000,12603,63
10000,1,50000,8812,52
10000,1,50000,28669,196
10000,1,50000,9235,109
10000,1,50000,28901,46
10000,1,50000,20703,118
10000,1,50000,6283,155
10000,1,50000,6634,93
10000,1,50000,7959,96
10000,1,50000,31841,103
10000,1,50000,17410,172
10000,1,50000,7379,101
10000,1,50000,22701,131
10000,1,50000,4588,59
10000,1,50000,8380,109
10000,1,50000,468,22
10000,1,50000,15973,53
10000,1,50000,4053,113
10000,1,50000,21005,30
10000,1,50000,17402,79
10000,1,50000,28645,134
10000,1,50000,9402,122
10000,1,50000,25453,82
10000,1,50000,15088,40
10000,1,50000,14336,27
10000,1,50000,15030,208
10000,1,50000,30425,85
10000,1,50000,8144,52
10000,1,50000,20021,30
10000,1,50000,17110,53
10000,1,50000,12918,76
10000,1,50000,21561,149
10000,1,50000,20856,87
10000,1,50000,21713,162
10000,1,50000,12664,169
10000,1,50000,8098,65
10000,1,50000,24630,95
10000,1,50000,30451,85
10000,1,50000,31810,103
10000,1,50000,22254,118
10000,1,50000,29075,59
10000,1,50000,8795,127
10000,1,50000,19406,136
10000,1,50000,8768,96
10000,1,50000,21494,100
10000,1,50000,22374,69
10000,1,50000,7248,18
10000,1,50000,21776,56
10000,1,50000,29895,72
10000,1,50000,22123,162
10000,1,50000,21270,56
10000,1,50000,3199,167
10000,1,50000,21879,100
10000,1,50000,20649,61
10000,1,50000,31667,147
10000,1,50000,2023,156
10000,1,50000,20929,180
10000,1,50000,9597,73
10000,1,50000,24668,38
10000,1,50000,28599,59
10000,1,50000,6960,31
10000,1,50000,32729,54
10000,1,50000,402,19
10000,1,50000,32382,116
10000,1,50000,3554,118
10000,1,50000,26609,139
10000,1,50000,12546,63
10000,1,50000,16453,40
10000,1,50000,17035,40
10000,1,50000,7479,114
10000,1,50000,21417,237
10000,1,50000,23586,100
10000,1,50000,444,71
10000,1,50000,19594,136
10000,1,50000,3899,144
10000,1,50000,7178,70
10000,1,50000,31846,147
10000,1,50000,30378,41
10000,1,50000,26310,139
10000,1,50000,9959,73
10000,1,50000,28058,59
10000,1,50000,6896,44
10000,1,50000,2706,40
10000,1,50000,8426,83
10000,1,50000,2450,133
10000,1,50000,31292,85
10000,1,50000,24397,126
10000,1,50000,9763,135
10000,1,50000,24053,144
10000,1,50000,1582,78
10000,1,50000,100,25
10000,1,50000,21327,56
10000,1,50000,1879,86
10000,1,50000,20633,180
10000,1,50000,16820,97
10000,1,50000,20721,43
10000,1,50000,24575,157
10000,1,50000,3892,100
10000,1,50000,29794,116
10000,1,50000,5284,103
10000,1,50000,3054,154
10000,1,50000,1939,50
10000,1,50000,29447,103
10000,1,50000,19631,105
10000,1,50000,1565,122
10000,1,50000,30550,85
10000,1,50000,14609,45
10000,1,50000,10714,29
10000,1,50000,4869,134
10000,1,50000,19617,105
10000,1,50000,2406,58
10000,1,50000,31616,54
10000,1,50000,15460,146
10000,1,50000,17100,66
10000,1,50000,26698,69
10000,1,50000,20966,87
10000,1,50000,14911,71
10000,1,50000,14171,151
10000,1,50000,27778,46
10000,1,50000,6859,62
10000,1,50000,27939,108
10000,1,50000,19248,61
10000,1,50000,11193,68
10000,1,50000,27712,33
10000,1,50000,19889,74
10000,1,50000,9215,153
10000,1,50000,17956,92
10000,1,50000,29114,165
10000,1,50000,30042,64
10000,1,50000,25091,64
10000,1,50000,21858,162
10000,1,50000,12134,24
10000,1,50000,9318,153
10000,1,50000,7663,88
10000,1,50000,17062,172
10000,1,50000,4028,95
10000,1,50000,26939,90
10000,1,50000,808,28
10000,1,50000,18455,110
10000,1,50000,28503,51
10000,1,50000,19676,105
10000,1,50000,23089,56
10000,1,50000,8567,127
10000,1,50000,6916,106
10000,1,50000,10416,104
10000,1,50000,5990,49
10000,1,50000,12291,50
10000,1,50000,29721,147
10000,1,50000,2437,133
10000,1,50000,16878,159
10000,1,50000,5531,41
10000,1,50000,12040,42
10000,1,50000,17364,48
10000,1,50000,18155,185
10000,1,50000,2851,27
10000,1,50000,24627,113
10000,1,50000,7494,88
10000,1,50000,3315,74
10000,1,50000,30249,116
10000,1,50000,19202,167
10000,1,50000,12152,156
10000,1,50000,23492,100
10000,1,50000,456,35
10000,1,50000,10035,42
10000,1,50000,26619,77
10000,1,50000,27699,90
10000,1,50000,16076,27
10000,1,50000,20594,56
10000,1,50000,18848,123
10000,1,50000,13414,45
10000,1,50000,3862,144
10000,1,50000,5162,103
10000,1,50000,21234,255
10000,1,50000,17475,141
10000,1,50000,24643,157
10000,1,50000,4506,46
10000,1,50000,11779,99
10000,1,50000,17960,48
10000,1,50000,31112,41
10000,1,50000,24619,95
10000,1,50000,3436,149
10000,1,50000,30685,134
10000,1,50000,24800,157
10000,1,50000,28673,77
10000,1,50000,23183,87
10000,1,50000,12231,156
10000,1,50000,7018,57
10000,1,50000,22736,38
10000,1,50000,6431,124
10000,1,50000,16990,84
10000,1,50000,19724,74
10000,1,50000,2801,35
10000,1,50000,9187,109
10000,1,50000,23521,144
10000,1,50000,31581,191
10000,1,50000,5813,49
10000,1,50000,9910,73
10000,1,50000,8776,140
10000,1,50000,30658,85
10000,1,50000,32249,98
10000,1,50000,31187,85
10000,1,50000,13178,138
10000,1,50000,13527,37
10000,1,50000,17402,79
10000,1,50000,16975,141
10000,1,50000,21440,74
10000,1,50000,2832,35
10000,1,50000,12139,50
10000,1,50000,31719,165
10000,1,50000,24697,144
10000,1,50000,12448,125
10000,1,50000,29381,165
10000,1,50000,20476,118
10000,1,50000,23312,38
10000,1,50000,26777,69
10000,1,50000,11999,187
10000,1,50000,24028,43
10000,1,50000,8236,39
10000,1,50000,11605,24
10000,1,50000,958,54
10000,1,50000,22595,61
10000,1,50000,7974,52
10000,1,50000,23062,56
10000,1,50000,9134,60
10000,1,50000,7202,119
10000,1,50000,9664,21
10000,1,50000,6121,173
10000,1,50000,7313,119
10000,1,50000,9374,153
10000,1,50000,5140,28
10000,1,50000,4560,108
10000,1,50000,19320,123
10000,1,50000,92,17
10000,1,50000,3274,43
10000,1,50000,13343,68
10000,1,50000,11888,99
10000,1,50000,11260,161
10000,1,50000,30094,46
10000,1,50000,31527,222
10000,1,50000,2207,169
10000,1,50000,30179,134
10000,1,50000,23489,82
10000,1,50000,5394,160
10000,1,50000,3215,167
10000,1,50000,20286,118
10000,1,50000,4463,46
10000,1,50000,23310,51
10000,1,50000,201,18
10000,1,50000,11843,187
10000,1,50000,5762,36
10000,1,50000,26030,51
10000,1,50000,4774,103
10000,1,50000,26042,77
10000,1,50000,8757,34
10000,1,50000,16524,128
10000,1,50000,19298,61
10000,1,50000,5565,116
10000,1,50000,24779,64
10000,1,50000,308,24
10000,1,50000,23410,144
10000,1,50000,6588,137
10000,1,50000,14720,40
10000,1,50000,17725,123
10000,1,50000,12311,156
10000,1,50000,6084,111
10000,1,50000,12480,125
10000,1,50000,23481,51
10000,1,50000,1844,37
10000,1,50000,5376,15
10000,1,50000,14999,89
10000,1,50000,7632,39
10000,1,50000,30045,64
10000,1,50000,13184,94
10000,1,50000,4457,46
10000,1,50000,15015,102
10000,1,50000,4656,121
10000,1,50000,32057,129
10000,1,50000,25827,25
10000,1,50000,31367,54
10000,1,50000,16104,71
10000,1,50000,24653,157
10000,1,50000,30001,165
10000,1,50000,15675,102
10000,1,50000,15151,84
10000,1,50000,16525,128
10000,1,50000,28273,33
10000,1,50000,14265,50
10000,1,50000,31796,98
10000,1,50000,16956,84
10000,1,50000,6248,124
10000,1,50000,13573,45
10000,1,50000,31230,85
10000,1,50000,12822,50
10000,1,50000,11892,99
10000,1,50000,24147,43
10000,1,50000,26368,95
10000,1,50000,11921,50
10000,1,50000,29634,121
10000,1,50000,20076,66
10000,1,50000,1517,60
10000,1,50000,30307,85
10000,1,50000,22465,131
10000,1,50000,29778,72
10000,1,50000,4557,59
10000,1,50000,68,14
10000,1,50000,16087,53
10000,1,50000,2343,151
10000,1,50000,27729,152
10000,1,50000,16373,66
10000,1,50000,17234,172
10000,1,50000,7499,88
10000,1,50000,1635,42
10000,1,50000,15489,146
10000,1,50000,673,64
10000,1,50000,197,26
10000,1,50000,14082,58
10000,1,50000,23491,82
10000,1,50000,19140,74
10000,1,50000,2788,128
10000,1,50000,29773,72
10000,1,50000,1832,37
10000,1,50000,15361,177
10000,1,50000,1317,52
10000,1,50000,8925,96
10000,1,50000,3511,43
10000,1,50000,13017,138
10000,1,50000,15704,84
10000,1,50000,28504,165
10000,1,50000,26446,51
10000,1,50000,3642,43
10000,1,50000,767,59
10000,1,50000,26179,139
10000,1,50000,15662,102
10000,1,50000,9718,122
10000,1,50000,5111,59
10000,1,50000,15896,97
10000,1,50000,23481,51
10000,1,50000,1396,34
10000,1,50000,15450,146
10000,1,50000,1945,37
10000,1,50000,29051,165
10000,1,50000,16038,159
10000,1,50000,11683,81
10000,1,50000,14435,45
10000,1,50000,16232,40
10000,1,50000,26938,90
10000,1,50000,20755,87
10000,1,50000,17350,48
10000,1,50000,7780,39
10000,1,50000,8725,47
10000,1,50000,6484,31
10000,1,50000,13780,107
10000,1,50000,32265,98
10000,1,50000,7933,52
10000,1,50000,5981,49
10000,1,50000,1208,18
10000,1,50000,16548,97
10000,1,50000,10901,68
10000,1,50000,22165,69
10000,1,50000,3146,61
10000,1,50000,6272,31
10000,1,50000,7311,119
10000,1,50000,17467,53
10000,1,50000,26592,139
10000,1,50000,19048,79
10000,1,50000,8733,140
10000,1,50000,9733,47
10000,1,50000,7782,39
10000,1,50000,31079,59
10000,1,50000,27304,20
10000,1,50000,25607,170
10000,1,50000,21681,131
10000,1,50000,24530,69
10000,1,50000,3269,43
10000,1,50000,10711,99
10000,1,50000,31248,41
10000,1,50000,6536,44
10000,1,50000,14181,58
10000,1,50000,8943,153
10000,1,50000,8996,47
10000,1,50000,25465,139
10000,1,50000,843,41
10000,1,50000,22098,69
10000,1,50000,1778,148
10000,1,50000,29797,116
10000,1,50000,30916,147
10000,1,50000,25971,51
10000,1,50000,21047,180
10000,1,50000,21222,100
10000,1,50000,7570,132
10000,1,50000,12882,125
10000,1,50000,17659,128
10000,1,50000,19633,136
10000,1,50000,7977,52
10000,1,50000,12520,125
10000,1,50000,20073,154
10000,1,50000,29465,72
10000,1,50000,27934,90
10000,1,50000,26565,95
10000,1,50000,6878,150
10000,1,50000,16597,128
10000,1,50000,22492,61
10000,1,50000,25592,170
10000,1,50000,18496,35
10000,1,50000,19714,61
10000,1,50000,1945,37
10000,1,50000,9263,140
10000,1,50000,13457,138
10000,1,50000,12140,156
10000,1,50000,24456,113
10000,1,50000,16159,190
10000,1,50000,6852,31
10000,1,50000,31241,147
10000,1,50000,8528,34
